path,label
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear023.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear024.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear025.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear026.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear027.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear028.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear029.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear030.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear031.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear032.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear033.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear034.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear035.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear036.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear037.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear038.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear039.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear040.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear041.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear042.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear043.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear044.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear045.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear046.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear047.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear048.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear049.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear050.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear051.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear052.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear053.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear054.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear055.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear056.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear057.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear058.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear059.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear060.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear061.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear062.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear063.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear064.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear065.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear066.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear067.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear068.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear069.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear070.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear071.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear072.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear073.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear074.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear075.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear076.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear077.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear078.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear079.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear080.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear081.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear082.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear083.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear084.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear085.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear086.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear087.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear088.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear089.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear090.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear091.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear092.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear093.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear094.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear095.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear096.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear097.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear098.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear099.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear100.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear101.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear102.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear103.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear104.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear105.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear106.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear107.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear108.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear109.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear110.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear111.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear112.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear113.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear114.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear115.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear116.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear117.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear118.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear119.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear120.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear121.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear122.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear123.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear124.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear125.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear126.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear127.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear128.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear129.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear130.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear131.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear132.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear133.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear134.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear135.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear136.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear137.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear138.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear139.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear140.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear141.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear142.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear143.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear144.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear145.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear146.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear147.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear148.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear149.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear150.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear151.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear152.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear153.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear154.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear155.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear156.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear157.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear158.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear159.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear160.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear161.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear162.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear163.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear164.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear165.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear166.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear167.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear168.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear169.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear170.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear171.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear172.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear173.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear174.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear175.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear176.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear177.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear178.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear179.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear180.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear181.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear182.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear183.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear184.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear185.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear186.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear187.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear188.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear189.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear190.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear191.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear192.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear193.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear194.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear195.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear196.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear197.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear198.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear199.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear200.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear201.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear202.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear203.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear204.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear205.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear206.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear207.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear208.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear209.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear210.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear211.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear212.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear213.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear214.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear215.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear216.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear217.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear218.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear219.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear220.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear221.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear222.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear223.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear224.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear225.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear226.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear227.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear228.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear229.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear230.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear231.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear232.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear233.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear234.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear235.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear236.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear237.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear238.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear239.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear240.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear241.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear242.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear243.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear244.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear245.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear246.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear247.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear248.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear249.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear250.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear251.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear252.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear253.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear254.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear255.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear256.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear257.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear258.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear259.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear260.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear261.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear262.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear263.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear264.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear265.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear266.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear267.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear268.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear269.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear270.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear271.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear272.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear273.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear274.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear275.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear276.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear277.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear278.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear279.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear280.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear281.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear282.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear283.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear284.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear285.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear286.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear287.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear288.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear289.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear290.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear291.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear292.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear293.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear294.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear295.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear296.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear297.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear298.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear299.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear300.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear301.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear302.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear303.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear304.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear305.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear306.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear307.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear308.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear309.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear310.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear311.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear312.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear313.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear314.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear315.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear316.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear317.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear318.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear319.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear320.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear321.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear322.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear323.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear324.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear325.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear326.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear327.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear328.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear329.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear330.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear331.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear332.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear333.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear334.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear335.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear336.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear337.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear338.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear339.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear340.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear341.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear342.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear343.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear344.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear345.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear346.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear347.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear348.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear349.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear350.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear351.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear352.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear353.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear354.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear355.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear356.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear357.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear358.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear359.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear360.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear361.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear362.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear363.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear364.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear365.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear366.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear367.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear368.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear369.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear370.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear371.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear372.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear373.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear374.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear375.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear376.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear377.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear378.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear379.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear380.wav,1
